id,inventory,name,price,sku
00f2724d-f6f6-4f15-9a4f-656aa975970c,5,b7eef3d0677194e28c1404778c9b64f8,29.05,1a638853c9ff00ba435069b4fb1fabfe
00f36767-e7b6-41f1-89b6-8646e09410ec,2,3fb4975d0b9f45ef3c142cd67866f57e,35.21,366f00a2b488701fe32892418a606543
00f52c65-c4ca-4f19-ad9e-964a906189a9,7,6ab9f653e6994f2c096f1f11fac47f11,126.49,640e29e4cc6c5be4a8231f6e313a62c1
00f5cd17-6dc9-4527-b795-53f746671037,7,934163c4d8c7bb5c42ea39419034368e,38.86,6a05be0a25f148a2c30a57ce0fc407cd
00f67da2-47f4-419f-9b10-5a95b4a9f88d,9,7c3e7f7c4b6cbd75565a47fda75022a7,104.81,87956c06c830f362f97bb09b77fadf7c
0101366d-b1b8-4f92-9afb-8a0cf4ab5d83,8,62d782e1f8911d37010027b4e4832ea5,18.93,4e26eaa178bb29f168f61f4b20c69a1d
01073c5b-90e3-46ff-81ce-615e145e871a,2,c3fab4934e3b4b96f0a11dbc3ac1cf8e,5.82,33527518266298ac8873c0b2e614d0a9
010e2415-17a0-4c43-b8e3-4d2c524ceaf2,5,6706a028868559b2c6625841a5682a0f,89.21,08f868c8c71281b5b0bd8d50ef48cddc
01115299-77df-4a75-8ddc-8d369e19bea0,2,563681851b5139049eb1bbd41b05372d,38.40,2acb9aaac251d0459b45f25120449597
011e8398-2452-492e-a03f-ea874970d7aa,0,e4844ba912fd4a6cd5bf0331911c70df,86.83,26843d26e9f5026ed4ccbbe6606fc91d
0124dd6f-89fa-4d7b-bae4-2aadca1ad770,3,ff49587e3d93d7ff96a071cc88e5ab47,149.28,fe43e943cceb48a86db40d75f3f4231a
01292a29-52bf-45a5-a298-f2de14069dc9,0,9416df243634468305366ba0a0f185e9,4.68,be3202a3dee1260e103425619be71b94
012a0129-c38e-4ee3-9152-4e9a5f3e1408,1,cb74911c15b839faa20e966bb2a3961c,70.88,5c1edf315938d4ed64fd4d51b8f16985
012cc5fa-2df6-40bd-80d6-3f530ebd890b,4,9ed31fc133908201f44f388b728b0d33,104.76,6aa47c010e1009026ec0a23533438575
01313701-4c3a-4ca7-b036-c85d15fd3ea9,6,6395c378e223a2defb2d817ecdd6e7ce,54.16,d3a35e53805b512ea5d51c87ce183233
015bf223-2267-4835-810b-6e4003196cbe,3,f3488cc8e0be36dbbe3964fb322f43e0,39.93,a9853a3ff539f4125c1479b038137808
015e98e4-85d8-431b-a2ce-bd2cf1d336f3,7,4448c0e02d1fcd08a4cb62686b5fbb28,95.87,d43d203040bf8db084b6af6b85e42171
0174e43a-38eb-41ff-89ac-82b6e8fabe7e,4,90abd2f729926701f5f0a7cf6b20cd6d,119.00,789c3f9e678fcdb54054d92cabc3fdf8
018f03b6-7a1d-4ab9-a2c2-1370c7c92ab5,9,8533b29ea3933449ffaabe485b9e237a,133.18,ffb4fd57b29d2f2610a8e10591de355a
01912bb6-5300-47ee-b452-9fdfeb35576b,1,77c1f41a553b8c3ca19b35da9f2dfd3d,27.13,9b61df05ad64d10093c13e865bc3cd3d
01b060b0-7225-4828-ad0b-2975cddc4d41,9,ea48e561321539a68be039e35601f36f,69.15,be5d02d5093e12aeb24fa1329340eb37
01c0ca69-a51b-4830-a43a-42cffc00d726,0,dda9c148bc086491832f762c18454981,60.97,aa442e92849dd5d27422c647528345d4
01ca97e4-fa86-46c9-9ab5-4ed57965efd6,6,7a8ef66021d6527b4415542866d63c92,136.48,81f7690b4cda003c120bfb3de987dbe2
01d880f2-fa6e-45c1-a7dc-c006adc27edf,5,24e567d52abab894971a294f35cc5861,149.21,aa899c2f4d8a58bfe6f81ea91b5ce526
01ff0d57-ae0d-4791-bb1d-1a87bc19b40a,2,13a43de0676b7740afb002a8b00f86c0,50.67,072f94a9b398134c5a8c7aa91e9c1b5a
0202a049-c2e3-49d8-9b69-09546a1c8d54,4,195045b17eb7ef21b35211afa1aa14ee,63.20,ecc1c90c4c17aee7a9840f53d97444ae
020c4905-9086-44fa-9cd3-84e6ecfb5dce,9,f62976f5cd41a10f8f1f568469f44a50,32.75,0056fd5177fd64bc8e10cc262956e21d
020d5955-35c1-45b6-85e5-4a5de9569e09,7,a16fd76595fe38c827de9802f39e0701,66.79,8c64a2fbb2c145c818cf1c3c9502be5c
021da05a-c2e4-49d8-9a01-0e27b0e214ff,9,8cbb4f3d520b89650008dff590874c03,39.83,8836e66fe9c8fa9acf0569f7895e72b4
023fc177-e558-4432-a334-3e54ef5fbed8,0,95a3989df16becf49085c2b4d7dad127,30.21,6aa1b2943eafa6dddb4bbf6febcc0496
024a87f3-def1-45d7-a78f-3394e8ae1a65,0,7315dc7e1de76cfaf1c02b2c7bf5a660,32.08,cfebe272dfcb16ba72cc1fa197826946
0251f66a-344a-4611-abfc-3dee699f1a50,3,8c2a3b003db2fb5bdd85475730100bad,103.91,772e21ef69fa84b39481af8075042da5
0256ef6b-0645-4fed-b393-2f211c831e63,9,e7fd9fe6083612574dd099ca8aa7e032,123.84,cec4a2fb717f286e0ef6b34ad134b099
0297869b-179c-45e1-bbff-af2987c70787,4,39066f71f556ef91f5de67c1c8f319fd,109.04,8e4f5749ca528d65bb1a6f427822dfac
02af34f6-6f65-405e-a58d-3bd778d46c85,1,68061e6596d48174fe98b80bfb334d0b,45.18,3dd1663f73563cd866c2437ea6e4b7c5
02b933b9-4aef-4cf9-a308-682d3e04172d,9,6f31de8f887a30f48316de651db2e54f,99.28,c3410b1e254ea57e6810ffd7c848cab3
02d26858-92e3-46f9-815c-b29b9f68c0f3,9,c35f196238da940ef1e4acd017f29578,149.40,5bcabb5ee23eaed4ad50aabb3d8fc4b4
02da133c-4382-4602-96a9-70db9820c97e,2,1563822c4da660d814a915eba5ee6bb6,68.96,54e8165eef68598031a8f7e742ad7843
02db9e5a-c889-446c-9c00-3286d803a2f7,8,5c79ea951436f2a85e95d99c2ba32088,77.01,25e1243feeb9ded31e139ea3d8723fb5
02f37fdc-9190-41e2-a919-499d7a0b54b3,1,068c353eb88bbc06fa78d38b32d3c4a3,61.63,e728ab1be6e98a556871c68df3f035c1
0301de1f-c6d8-4455-a876-2ccc1cbb1b0e,2,23000d3f1a3abff85ca2feaa4cd0f438,135.78,611375b05ea0074ac1fec399a300ce20
030d8361-6e18-47d0-ae40-83bc978b5d71,1,f388c5b22e8f3ec03eec245ff1e3eb89,119.66,98a59a88d30bbcadaa9014ae0d5840ed
03182b1b-8a47-43bf-87c6-59047ff41e84,0,bb55f631f4aff5fda10d4caf3b932fb1,2.98,ee596084eeef0549140404458b9a1483
0322274c-1579-41cf-ab25-273ab30fcee8,5,03c4e5e646b5f0a0975fa29927c125b3,40.24,01c7d3408561b5a234c4bd92edd40025
0325894b-3c75-4a35-93c3-7a21f674b6a5,4,31e91828d08cf60dcc4324e5e43a8552,96.21,f7e5eb68726f1fed2e2dfd9308c2e1c4
034114e0-433d-40c1-af87-5c4a1caf273b,9,953d0d94233d8ca929394f6c90b3d094,82.59,6cca972a1cb8a6f9ad6e1073fc305e09
034c32d5-df17-4c15-8697-38fbf421aca1,7,ae28d99b62fb7aec7d5be9d9f5fd0554,145.53,ac0adea5f6bb2446d39dc9d30626068d
035e28ed-bd02-441c-ad23-c5abd7d4e117,6,fe06d2fd880f520d402c154d1e0bf39c,112.91,7c11208884e01e271207289461914427
035f4d73-66ae-49b0-85af-f48d9eb6c09e,9,3b661e52d249318a95bab232e53058b0,71.79,7d1732af2bde66b034aab3c67f3b42da
036f51b4-40ed-407b-bdd8-cde5358e2dd2,3,1203858a3cff3d00a92a06f349f4e10f,45.29,65827230f829b54003eb7bcc14c91991
03799f3b-f8f4-41cd-8075-d19e2986a318,4,cc5f919f686f6d0d2a9bd92de27955f8,61.70,16a8ba482d070c5805d863505006439f
0380b8d7-d6a4-4f60-bc1c-a5bde83b5ebf,3,1a82767b620d4b3ee3d35054551c387b,34.46,1f88835f43616242e84d59b7fa6f6a6d
0397eada-afe6-46df-a863-b3f7458bedca,0,8dac4f929a33adbfcf47e73231a5bf7c,68.62,0d7d281779aabbc842594afa8850ed56
03b4275f-a4b5-40bc-b024-818c48bb1997,8,9def767ab68d1203858e8b1dad02786d,78.37,4ba31af211009218d5766a2d12164e03
03c1ff27-4036-43a6-bcba-1073dd636249,1,dd89c03946aee3dc7220ea78adf5739d,31.73,5992a1b8118be66c8fff8d2e8ab67cec
03c25c81-0d3e-4b0c-a78e-6bc22ab19e4b,9,9031285c1565f261da8e1bce69400a48,115.77,e7c3e20b833e997b85735f607bb81c79
03c7c6fc-3f91-46c5-839d-9dbb76f84f61,0,ee3463aab07e2a7849591dd98532a38b,0.28,68e434065dcc4801b73afb9bb39fd046
03d70380-9f7c-4297-9614-316bf7e6f7fc,0,cd07ee42c8e0609f77393c202e8a90cc,74.99,df48fd9f030f18f45d688b0c6631d1d7
03dee5ad-f6a8-4364-a0e2-ba2c308bff10,7,c5890663eea071010067d6bc5fe3a2a5,53.48,b6cb9f879ce7d5a9e3c2b62b8ccfdcc7
03ec6f54-eec8-42a4-8a9f-6e13a36c81fd,5,5f2f3028abac12ee48178d6f6fceaf8d,72.25,01d2a5a74034b53c286f1e2679e48c93
03f9ac6d-3043-42a0-bba2-6b51c1b18c43,5,8b4e20621d5a43db36e1d93ed9936929,45.20,2f90fd91986b5a5f580e3f5b4817c94b
03f9bb7f-5d7d-4fa5-bc50-ca8da0f189e0,5,7a87e70678741287fe475e54009f5317,76.04,e19d8b9515323dcf7827afe401f09650
0408e9f2-ccb4-4820-99e8-3971587b37b9,6,15c3015aa2aae43e7c25bc2e0460a1e2,62.74,ccda06d49707edcd37250bbef5fc610c
0416b9aa-17e7-412a-a93b-8af23b523288,0,71a0f2d72a9bb371a2cb3cb7e605e86c,120.62,979e6c831880e233c90662925df93255
041a8092-9f33-45ec-9e4f-deff12e7eae2,5,fc375c97b6e72178d2262035e2acbe5d,97.04,366caccc66e069f639b28ece999292e0
041b22fb-f9f7-4fa3-b30c-6d2c2fdc468b,7,f115186b6852e765f78e9d15d1e055db,137.04,e742c732184c64cc363e8191d925d417
041c3c45-946e-49ae-a2e2-db3e9db137bb,2,23e7ece884b5c09fa81fa27a710b89ae,131.31,fd2e6cc7c2bec316c0c6cce18f1ea3ad
041d7961-ab8e-47a0-ac69-ac21dab4f42a,6,c0caa1f42443e16ff355c93c409e8edd,54.36,24d9d26f7da9651945d7ac08e42ce027
04275cb8-2408-4a0e-ab97-646affd9bf93,3,6904327e86544cc130315d543842f617,48.36,9e4dc23166241f800f776a04855549a3
043e521a-ed26-4ff7-a30a-47a3087d599e,3,1a367c69f95c7a771851efcf8cc61338,110.09,f76a65d41c7f28485ff6b06d3dd52bdb
04411b0a-24ed-48c2-b326-05dfe044ab07,6,2b9950c4a9c17fc7140e1aeffc5da926,133.82,520fddab45a8635c4e17c8ea2ca031d8
0456146d-7f25-4250-9222-89a59c1e260a,1,af2fa1099499792d17acecac1ea26a44,31.84,7db47a885db7dd77f3ea944ba52e2f2b
045ecf1f-01af-460c-b91c-fea2ff6101fb,0,07bd9e903b76d196d250f980ca54dfea,69.29,6cb02e927fb8803fced904569c4118fc
0492fee1-9df7-4e74-8312-e0ab5e891048,9,4152e85f62df2e887a1978dcfffbf811,37.59,4e5a758ca4757e0c8110258edaa5292e
049f5f31-1132-407e-ad5e-e2206ec9b569,9,e945173519b49fdba3b4c3eb303e98c9,22.33,9e4813153f34987bb870835fcfc8d173
04a1ada6-4a7f-486b-8296-1bbd1ab281ca,5,8501872224c4684b0f11bb92c760ebb4,21.38,41895fe7c35d4c8391e86992032a5480
04ad1cc4-cad1-480b-98be-4840d5478a70,9,eb7b4c9356c8a89ef5101e7f3aa513a0,30.40,86dcfbfb5f857a6c0596dbebf240d0a6
04cf088a-85f6-4713-8389-8a6cf195034d,8,28222a318dc346e624d721cc1f037924,121.99,221db8fff0cec8c698baa1f5090bb9f7
04dab092-8b82-4a04-9be8-cff6b7d0409d,4,42a0f565cb23ebb1568af07c827aa170,51.63,66f5ce9b39d3b353b5ee5988c79da9a9
04fa2756-0bda-43bd-b0fc-d24a15ad077d,4,3ba8530da162c0d70ca5004b75f5eefc,14.69,83bfc42ebe6d7f519422fd38e4995b07
051b3b96-99ef-4c74-816e-57ddfb60dd39,4,8d602f17babc20433aa9a3b33aeca836,138.54,8f8722a55903983dc06f71ece78bc4d6
05262a7b-5c72-42dd-9355-02937696e1c5,9,7a1dc3b52c23c241e543a54891d0af84,98.93,c62cff48ed435c5b6275c5aa061c61c9
052a0f96-241a-490b-8224-e4dcc02c5b41,8,ba8c3950a162f3dadf751f22c9a54cae,22.66,c1cab073c91cb5a528ce4624456ef1f3
052e0e8e-dd07-48d3-afd5-047585244ff8,9,862563296953aa79ed64dc33b12d5290,117.26,16fc98c9fb2190285a7b1987841a45dc
052ffb00-94ce-4092-8665-e29531b37f87,0,1af100a339ba10f8aebe99c2b241266e,25.62,40b732a1c53610030e2a535060fe5ca6
054251ab-fd96-45cf-8a0d-cf378803f185,5,4ce9aed2d9ed51467d1793356e8d61bb,26.00,65b73e266d0c0d9f42453a177b5b8553
055eab36-1117-4c75-91a4-4f2664bd6e7d,7,976ff07b8f1faba421914be05cabcc8c,69.52,0918ca322220f2c6fa9a5ecc3c3acdee
05620d39-1c02-411c-8781-c127f81d3b57,5,f1354287b1d9e2bc78f20a4a0749e593,118.68,e76f6fc2f4cf3a1d20def6dff95cc817
058b2670-0bd6-40e5-b93d-7840f191f8cf,5,f8fafaef1cfe124e3b21fe807b2ae94e,124.40,45bc0e702ac74ad675e3d5f4b1721b5e
05b8802a-f0d7-4fc3-a70b-a34d2385d766,4,c1f5b977fa6dc3729d6758b2a02ea2ac,132.98,95aa27d9e0b8656270bfe6b7e8a294bf
05bb3bc2-ccad-444d-87ca-11ebbaa17826,3,ee3acb13f3e19ac1d80b6c7fd7655395,64.40,f584adacaf3b400e60ee1622a5282cb4
05ccd0e3-3b3c-412b-8019-01cd14131961,7,69308bcd798f228f03da43d688ed435d,6.28,c0cae3233e922f14a48201d34b72a2d5
05d1826d-cd6b-4d85-91c4-386e32f1b972,6,94344954846cffee0a407bf96acaa9f7,121.69,601e07d5dbd807da4d1fcffc90b1bc30
05d8f6ad-a994-4b75-9067-021b5b415790,2,fc066fa1a31214a4ca7e21e2da2f6095,137.69,4686b6f78ad64c1532465ce67b797cbb
05db02ae-c2d8-4c15-a3cd-1c484de05796,8,2a0afb07e1a5ffe0727ea6a78594bc7f,103.05,96df5d2eebf462ed0d6bfbb560bb9f6f
05dd7b44-f430-47fb-920e-64c5fac42c72,7,21a3d40277469b0c2d26e6cb4e9fbcae,51.10,f920fca185f5582f575b7ac013e8c294
05e33d6e-ed8a-4928-a0b6-5d2e31c5303c,3,65d5af24bc0e310a25ebb4846aad9b8b,77.01,b794fe677246626507476e8bb5549e0f
05ea0715-6c21-4115-a69b-70501fa64145,3,c9a68b037b8407162d534a5cea171d98,93.08,77820f02b24c3fb5d6418dc6c78f2a06
05f93264-9132-424b-8b3f-11b48d4fc455,4,04b054d835ef95cf67a5c826d23987dd,17.00,40f40fd876c98f6303b1e3bf4ff7b416
06150d53-78cf-4839-aa89-520a68148587,2,3ef66742aa6dd512252522e4115d6f48,148.12,5715cfe9093183d40a7ecb01e9dd1926
061e1c5f-6393-4f4b-ae87-b33ac83d4f5e,4,d5177df31d99e1620370c3d7ab606fc0,18.17,7fd60e1ff1f78bc6314fad215c6ba3e9
063335be-342e-40f2-9109-4d660bff4cc7,2,bac41690688ed62f046ad19a86ab5a8e,0.38,85a34f7cce16e2ad3890c78d2ca3888f
0636af3c-5065-42ba-bbc5-0f542ce236b9,6,45ac2f008c64ebc162a984c704ce86fd,130.82,e1e3571ec132798ef2ce8fcedcc8ca83
063f19ab-8172-4e44-9359-90b47d22a961,6,dd2e64ec2f3c2c49e67f437539289dba,5.94,be8544935a153298f5ee2bb416af8bb9
064e7c28-251a-4391-823a-c26dc8a142fb,2,1cb8d67d144a9d82f7836db8b6f3105a,16.93,0d88bea445069a016e8071deb9c3c237
06595d20-8505-4763-aba7-c0168d125781,7,2b91161a3f61558ea423a31b82d8e30f,99.08,0d501b99d9aac6033e241a2414b19b78
065e087d-eeab-49b9-b2c8-c35ed5eaf0d2,4,0780ac5e00c686bbc55ac85ad964effe,109.49,7b584786a0465c31b9238ddc266db0a7
0668c623-3f17-4636-aca3-08a5dc4ad67b,0,3f75462039031a6f2978c65bf6bc961f,28.95,18f3000a982469bc954b5ae2983ff6ec
068c921e-0566-4df9-ae0a-00d0194a7a6e,2,b16c418fb82af692537a549452f1ae83,8.22,091fbed6a8b290b2b1d8b8733bfbfeba
068fea9f-dcc7-4b63-a5a0-35c28939d26b,5,e773c90b293667c88415d5750466f18e,143.01,73af8a8af3a1915816b1a5d7d3b4d6e5
069bf80a-b03c-41f2-a889-019944c152df,6,1608bbf6fc46abf9893fbcb41d48f5c5,124.56,2f702734a290c5861152a83337f8cfa8
069e0ea4-9c1f-4cf0-8151-fc82a0285456,9,4a306600cd149939c70d58d2d11ec55d,95.65,fabec40762267ee14a98e6193071272b
06adca84-d07c-45d3-bb3e-90d8472046ef,5,7fee9f1cde8e04bcbdff0b5f9cb89010,53.91,5ad4258d09a366dea1c468e90fabfcb3
06b33f40-a861-4848-ade0-99802a5fcd16,2,c2408130e272a7f235ca63fe81146a3b,76.29,bfca5d716244a305345522a36aad14f3
06c99ba5-2395-4eb5-aafb-fdec400e7ad5,4,90293e5b64078b730d52e41a0f3d08b0,60.60,2031b40d4d31715b0f9cc96c53a7e9dc
06e7e277-5afc-49a6-990b-a9242534fa76,5,10c4ade622fc4650bfd671b561488369,87.01,d992292c815a4203169500148d149196
06f072a6-310e-4351-acf9-c498bed8cafd,8,d8ba41f47c5ff2580a78ffe54548f35a,11.14,d5165e25eee20c18caff8f61d8111390
06fa3b39-cf78-42e1-b2bb-e2730d7bf528,0,166aa4c68e0ce9f29f81f70ca8bf7425,64.11,0b4b7734fcf9a6e698b9c6dc8589d6a9
07274ac3-162e-47f3-93d9-b78bb36dd727,2,a165ee65e2d0ba3cfe024668381f1a33,106.46,0cff65056f4f63924a28c85ee9048451
072ca154-7612-4b27-95c0-7f63543263a4,3,0c9a1f7782dcf1f5abd0cab15d0c7f20,33.76,0f3a2389e810cfe8de971b9c04850de0
072dc0b3-e7b7-4068-be01-6618fd9293dc,4,f50b0cbca653d0328a38bc7710002e4b,147.50,31fce81f636a601d4a0a8e6aa4cf327b
074c4539-9cc2-498b-812a-eede34f9f1ad,0,0905a1f93dde6fad8efeba31efa5238c,8.45,623bd265a9b42106d3c9e6668c417478
076d54da-818c-4bdf-b5a5-9ed4fe0a84b6,7,6e0fd900140de471f71a03ac144fb67c,93.16,126d27e3e6dd4622a7ab4dd786d8324e
0779642c-f62a-4204-83e4-db8b863c208a,6,ec4906fc5a7e20168eb0cf7a2c127d09,24.12,66cebb462c234efed102e8ab99189429
0782d209-196c-4482-8e14-fe9ecf596b68,5,23225a9a864bcec31ef95d9624505021,75.40,acfdf04a30361381befa990686789662
0784302f-25e5-479b-9722-d7127880a7d2,4,b86e2fbfa6eff470bb9efc2c9dd8b101,40.16,a2dd0741f5c7cf35e9134e9171a2294f
079217ba-4454-484c-93cf-57a3cdeec0f2,6,71a51015cda234f8a76d6774768f49ef,107.33,ea56cf97196e6549f4b03cabaefc7d83
0793b72a-7b16-43e8-a8d2-fd55c2d960bf,3,64699050391a6dcfdbe77f51a6b001e6,79.34,2ff702b7f5e0c09e5a7b11d8dd58451e
07a1855d-e6b5-4f46-9ea6-71d5ccf3a82a,0,458b0b3b5042b4ff43e27033bef9b8f7,27.36,02a8f498504eabf756768f44a1edc073
07b44349-3de7-4ab0-8331-6691f4111d45,1,d7cd81578fb3a056c24fd0b31948b14d,120.89,8173c3c29e82fc3484cd4c701288e384
07ee5924-fec5-459b-b539-64e879908616,2,747f2bd7ff65871b9ec6e90017c2992f,103.17,2ecbb95334210087226499c47e1e2893
07f23c16-e171-4aa8-9033-3a376658f137,0,4576bca210338a315bd561f98e68a26d,109.69,ac1bb7834197ba12b409fee0e17a33d7
07fb2a82-8795-452e-a8aa-4e2b4d4eac25,5,b3f75a8fc85bcc47ef915dc25ffcfff5,110.14,2812a8de90365cac21d48b03cc1dc7a4
081cd980-32f5-47e7-a2ce-cbb3ae68e08f,7,712cbd22b78335830c8f79eb15cd5f84,134.43,edc242f631c7a29f19bf9dee327e19c2
081e6fc3-76ac-4c52-8142-5c9c118e088e,2,79e4da01b5467aec4e8a785263eff79e,9.09,cb06a018dd82f2d8ff97b80f0c7a9b0b
082872bf-2bcc-4131-adf4-8a42e0042974,5,6d92daa31010521b265d96da4805e2bb,112.62,7f4e6a90fda4f033cc6499b96d754573
0829f166-6858-4801-870e-4aa7731edb43,5,87b5383ce21883e54d2c4b288f084187,78.26,b871483183bd0f1ca312fd864aa6a845
082ca295-04c5-41b6-a62f-4cc79a6ae80f,4,ca4a9fd5861c308457f4de5d84a89906,0.32,11b0184a7e047bba45bad51879691e23
08452c10-80ba-4fb2-bc7e-a39f9631df9e,3,eed95834247c5943a6d598213e48aec5,46.07,2f4686afcb6c4f7fd72ca605a9aa7a03
084e1f35-0f2c-46f0-8ac8-04d2e8f91996,5,b1fbce20f9f52391ed0084580cd67472,0.80,14d770c6395821accdeced43e9d338c6
08620d3a-8f90-4b32-baa6-654108d9d419,7,9210930ddc7514cc89c7410a26685445,133.39,c07c558b7933f7dfe721778ecc76ccea
086449fe-549f-417d-8129-7a29364ab427,6,f526534e776a4604c554f1eb14128631,98.41,25db9895ca04e460d42b96ffbda1542b
087d7835-8202-4443-9d20-540aac9999e6,9,0aa394d9d5688f75a7e9341debfa4817,54.56,46275a832beee4442ed8823b56a49b9e
088605c0-5ed9-4495-867b-401a63d45fff,4,b1721e4de40cdaf8780d149e4dc1c7b7,39.25,7144e052484b5ce567b2a7fe4de87561
088d0646-cbb7-4857-aef0-eddaa2fe0c39,7,26c91c860330e64001ce7c018bc43476,84.58,711a2acdbfa799fadbaf5cca878fa6b0
08958310-ed48-49cf-9107-d14a776e3e48,4,05517c805209e11d569bccc30dd0e0d2,145.13,41c8dfeb1f8134d76aa3c8788c276208
089c8af4-4f13-457e-9c94-4e04230f9df9,8,3eecf798a20472f32e5e4c2964120cf6,4.38,e840e26f67f9e92f0bea12e1e34f80f4
08a7702c-bb7f-4910-aa6e-24be3270d1c2,7,5ec57a85bb9732475316c3ce36c9dfee,59.15,840bb0ea330b35d0a803d3d1de46fee3
08b5871e-a026-415e-9e93-7f0623e24403,9,3dc6587470572ac8b6e2cc77ca15deca,98.67,db0355decbc98f43dfb5e49cf94478ae
08e07257-6077-4bb6-8b1e-47c1eea3252e,1,bbb45f3bd691ec03947a9417e49d3a21,133.00,ae7add30480a8e73f8091ce7a475cb89
08f32fdf-9e17-46fe-928d-b155f1fa6b75,7,e317b7d95d83d64134873bcabbff47d3,31.40,349ad85626e45dc9190bba54506651d1
0903efee-8c33-4612-b0d1-086d24289a1a,9,a3997f42253544d3f1a108c9e7a7a48e,47.32,8c5e8e2e5a2703f03ef5a225e1da0b22
0909c4c6-0a9d-487d-b6d5-7cb57ddbca2a,5,c0b39d968f7b12480c2fb463623e6c96,15.65,9e5d75008084a88784210bb3b05da7ea
0910d7e3-a8ab-4896-bf1d-384d05dd2664,1,83cdc13f0f22a9ef724718475dfbf8a1,61.43,a3964f84922c6a218b2d16d5ce35bf8b
091938f6-cb9a-4bf1-890b-42ecfaa89aeb,5,63d65ae7c7775b88e30e39b7e6b21ddf,119.65,a1d606a5f3242b17d62a5af1cd9a312b
0920a79c-30e2-41f2-9bbe-b357a1ad7a83,2,05f78b3d7dd3484b41216d55a6c7126e,40.56,a3e73475b16ef6b852bfef56e5f4b1cc
092923e9-e0c2-4ac1-a218-0925ef95d42e,6,3ea947e993400fd6a9afa7cca88ddc4a,131.01,a8686a72f15a5c4ed5d8da7e2dac9fe6
092ce6fa-b69a-43d1-ad7a-3ff6f0a8ade1,7,7d0f258c0d06b0df791f59efe112f19f,15.77,8d207838da432de81f7a4b66a7a9b0fa
093690f6-adb1-42bc-897b-a72ef31a208b,7,8098219b0a239aacb7af1bdb3682a442,22.02,c8553e71649b274303b9539107c34a54
094ae5f2-1adb-4c2b-8662-f27c24006a38,6,d4cc831ed926d0ac3fe84bb481078616,73.60,c50b374e393a92094ad43c3a3445c287
094bb514-ccb9-4c0e-81d9-3403ee7be0c1,5,f2a621015226a666a22afeed84fc7f5c,109.35,1d22008c390a4735b08e7037018640dd
0950b0c8-a060-4297-95da-0633b3886558,3,cd9d587a25a671a207fb426d96ef4add,119.74,52bee8c0151ab51bdb4fc77034c18056
09619148-99fe-46a6-afbd-b883136d5c23,6,1ec941a645910a60234aa30fa89dca2b,54.27,be3f3cb495ec695bfa412c2e03d857ac
096f48dc-ff3d-4bcd-bc9b-2c5b5db87353,0,d1f018d89c62d32638b35c187e194058,143.13,c030733e40450411535215c4246241ff
0976a809-11d0-4d01-bfa9-d6e66163913f,3,40a40f998862a1c99af8031fa8adaab0,39.11,a2faa0dc308846c38c1432392291fbcc
097f2590-29d7-473a-be6c-8d60a5e9bc5f,7,5e1a0529f844e233d6d56969db1c8e01,9.82,09dbb4e0ebb83c04f3e6b9fbc2573fbc
097f272b-a431-40d4-84d2-36009614daa9,6,0b767d3b196f8b1850ebe2dd6c1f6f8d,108.74,bb7ec6fe840951147ecb13b9082ed38e
09967e64-ec6a-424d-b2d8-6ad7193c6a6d,8,b875746be10404c306ad85b28f18e044,52.06,fa5c72a7e8f23a932a1fae918cdd5b8d
